"","X","Y","Z","loc","jaar"
"2:519",206082.215,188522.323,21.893,"controle6-68","2024"
"2:520",206081.874,188523.172,21.751,"controle6-69","2024"
"2:521",206081.354,188523.953,21.657,"controle6-70","2024"
"2:522",206085.961,188522.333,21.842,"controle6-71","2024"
"2:523",206085.714,188523.228,21.8,"controle6-72","2024"
"2:524",206085.381,188524.156,21.852,"controle6-73","2024"
"2:525",206084.988,188524.979,21.818,"controle6-74","2024"
"2:526",206084.509,188525.665,21.716,"controle6-75","2024"
"2:530",203812.416,186936.054,20.224,"schurfert2-1","2024"
"2:531",203811.348,186935.563,19.865,"schurfert2-2","2024"
"2:532",203808.789,186934.709,19.038,"schurfert2-3","2024"
"2:533",203808.792,186934.717,19.016,"schurfert2-4","2024"
"2:534",203806.901,186934.783,19.974,"schurfert2-5","2024"
"2:535",203806.483,186936.268,19.734,"schurfert2-10","2024"
"2:536",203807.938,186936.883,19.07,"schurfert2-9","2024"
"2:537",203805.774,186938.587,19.721,"schurfert2-15","2024"
"2:538",203806.792,186939.266,19.659,"schurfert2-14","2024"
"2:539",203807.218,186939.859,19.81,"schurfert2-13","2024"
"2:540",203808.115,186940.725,20.021,"schurfert2-12","2024"
"2:541",203808.99,186940.987,20.209,"schurfert2-11","2024"
"2:542",203811.678,186938.279,20.271,"schurfert2-6","2024"
"2:543",203810.82,186937.984,19.369,"schurfert2-7","2024"
"2:544",203809.714,186937.65,19.15,"schurfert2-8","2024"
"2:545",203807.119,186942.571,20.161,"schurfert2-16","2024"
"2:546",203806.487,186941.989,20.079,"schurfert2-17","2024"
"2:547",203805.915,186941.288,20.062,"schurfert2-18","2024"
"2:548",203805.311,186940.691,20,"schurfert2-19","2024"
"2:549",203804.761,186940.1,20.116,"schurfert2-20","2024"
"2:550",203804.758,186944.366,20.265,"schurfert2-21","2024"
"2:551",203804.208,186943.697,20.103,"schurfert2-22","2024"
"2:552",203803.793,186942.993,20.099,"schurfert2-23","2024"
"2:553",203803.385,186942.403,20.07,"schurfert2-24","2024"
"2:554",203802.866,186941.772,20.379,"schurfert2-25","2024"
"2:555",203802.396,186946.885,20.208,"schurfert2-26","2024"
"2:556",203801.664,186946.254,20.104,"schurfert2-27","2024"
"2:557",203801.119,186945.668,20.106,"schurfert2-28","2024"
"2:558",203800.465,186944.986,20.119,"schurfert2-29","2024"
"2:559",203799.987,186944.308,20.123,"schurfert2-30","2024"
"2:560",203799.894,186949.308,20.09,"schurfert2-31","2024"
"2:561",203799.068,186948.869,20.04,"schurfert2-32","2024"
"2:562",203798.278,186948.316,20.099,"schurfert2-33","2024"
"2:563",203797.692,186947.839,20.114,"schurfert2-34","2024"
"2:564",203796.846,186947.471,20.135,"schurfert2-35","2024"
"2:565",203799.29,186953.755,20.05,"schurfert2-36","2024"
"2:566",203798.406,186953.909,20.068,"schurfert2-37","2024"
"2:567",203797.162,186953.972,20.128,"schurfert2-38","2024"
"2:568",203796.184,186954.061,20.117,"schurfert2-39","2024"
"2:569",203794.391,186954.204,20.153,"schurfert2-40","2024"
"2:570",203800.204,186957.401,20.115,"schurfert2-41","2024"
"2:571",203799.398,186957.816,20.108,"schurfert2-42","2024"
"2:572",203798.316,186958.113,20.214,"schurfert2-43","2024"
"2:573",203797.203,186958.48,20.013,"schurfert2-44","2024"
"2:574",203796.185,186959.047,20.358,"schurfert2-45","2024"
"2:575",203801.815,186960.027,20.021,"schurfert2-46","2024"
"2:576",203801.233,186960.717,20.122,"schurfert2-47","2024"
"2:577",203800.436,186961.295,20.154,"schurfert2-48","2024"
"2:578",203799.587,186961.937,20.109,"schurfert2-49","2024"
"2:579",203798.652,186962.735,20.369,"schurfert2-50","2024"
"2:580",203804.659,186962.696,20.367,"schurfert2-51","2024"
"2:581",203804.162,186963.252,20.139,"schurfert2-52","2024"
"2:582",203803.295,186963.932,19.927,"schurfert2-53","2024"
"2:583",203802.374,186964.633,19.731,"schurfert2-54","2024"
"2:584",203801.716,186965.328,19.781,"schurfert2-55","2024"
"2:585",203803.893,186968.82,20.162,"schurfert2-60","2024"
"2:586",203804.848,186967.695,19.22,"schurfert2-59","2024"
"2:587",203807.691,186964.769,20.09,"schurfert2-56","2024"
"2:588",203807.212,186965.729,19.644,"schurfert2-57","2024"
"2:589",203805.913,186966.335,19.235,"schurfert2-58","2024"
"2:590",203812.119,186965.049,20.137,"schurfert2-61","2024"
"2:591",203812.913,186965.579,19.829,"schurfert2-62","2024"
"2:592",203813.782,186965.991,19.741,"schurfert2-63","2024"
"2:593",203814.936,186966.53,19.762,"schurfert2-64","2024"
"2:594",203815.615,186967.029,19.942,"schurfert2-65","2024"
"2:595",203814.302,186961.246,20.167,"schurfert2-66","2024"
"2:596",203815.388,186961.636,19.53,"schurfert2-67","2024"
"2:597",203816.06,186962.44,19.228,"schurfert2-68","2024"
"2:598",203816.426,186962.988,19.036,"schurfert2-69","2024"
"2:599",203815.745,186958.404,20.216,"schurfert2-71","2024"
"2:600",203816.455,186959.164,20.021,"schurfert2-72","2024"
"2:601",203817.059,186959.841,19.192,"schurfert2-73","2024"
"2:602",203819.672,186962.391,19.667,"schurfert2-75","2024"
"2:603",203818.746,186961.25,19.208,"schurfert2-74","2024"
"2:604",203818.213,186963.211,19.473,"schurfert2-70","2024"
"2:605",203842.439,186977.439,20.285,"schurfert3-1","2024"
"2:606",203841.551,186977.574,20.242,"schurfert3-2","2024"
"2:607",203840.919,186977.397,20.24,"schurfert3-3","2024"
"2:608",203839.985,186977.338,20.312,"schurfert3-4","2024"
"2:609",203839.125,186977.285,20.675,"schurfert3-5","2024"
"2:610",203842.582,186980.414,20.265,"schurfert3-6","2024"
"2:611",203841.747,186980.517,20.174,"schurfert3-7","2024"
"2:612",203840.902,186980.333,20.193,"schurfert3-8","2024"
"2:613",203839.933,186980.154,20.188,"schurfert3-9","2024"
"2:614",203839.064,186979.932,20.236,"schurfert3-10","2024"
"2:615",203842.228,186983.715,20.434,"schurfert3-11","2024"
"2:616",203841.358,186983.509,20.174,"schurfert3-12","2024"
"2:617",203840.557,186983.074,20.05,"schurfert3-13","2024"
"2:618",203839.466,186982.72,20.152,"schurfert3-14","2024"
"2:619",203838.453,186982.618,20.197,"schurfert3-15","2024"
"2:620",203840.934,186986.589,20.408,"schurfert3-16","2024"
"2:621",203840.03,186986.429,20.081,"schurfert3-17","2024"
"2:622",203839.119,186986.095,19.804,"schurfert3-18","2024"
"2:623",203837.966,186985.822,19.744,"schurfert3-19","2024"
"2:624",203837.321,186985.553,20.202,"schurfert3-20","2024"
"2:625",203840.506,186990.764,20.659,"schurfert3-21","2024"
"2:626",203839.39,186990.935,20.113,"schurfert3-22","2024"
"2:627",203838.053,186991.086,19.778,"schurfert3-23","2024"
"2:628",203836.727,186991.109,19.765,"schurfert3-24","2024"
"2:629",203835.892,186991.055,20.023,"schurfert3-25","2024"
"2:630",203842.367,186994.294,20.587,"schurfert3-26","2024"
"2:631",203841.083,186995.188,20.364,"schurfert3-27","2024"
"2:632",203840.129,186996.007,20.214,"schurfert3-28","2024"
"2:633",203838.729,186997.054,19.924,"schurfert3-29","2024"
"2:634",203837.576,186998.297,20.14,"schurfert3-30","2024"
"2:635",203844.838,186997,20.437,"schurfert3-31","2024"
"2:636",203844.305,186997.862,20.433,"schurfert3-32","2024"
"2:637",203843.641,186998.799,20.254,"schurfert3-33","2024"
"2:638",203843.126,186999.873,19.945,"schurfert3-34","2024"
"2:639",203842.796,187001.279,20.07,"schurfert3-35","2024"
"2:640",203848.462,186998.939,20.341,"schurfert3-36","2024"
"2:641",203848.497,186998.116,23.824,"schurfert3-37","2024"
"2:642",203848.713,186999.165,23.367,"schurfert3-38","2024"
"2:643",203848.375,187000.818,21.421,"schurfert3-39","2024"
"2:644",203848.132,187001.555,21.453,"schurfert3-40","2024"
"2:645",203852.965,186999.397,19.846,"schurfert3-41","2024"
"2:646",203853.316,187000.248,19.605,"schurfert3-42","2024"
"2:647",203853.363,187000.998,19.557,"schurfert3-43","2024"
"2:648",203853.538,187002.361,20.837,"schurfert3-44","2024"
"2:649",203855.677,186998.412,19.577,"schurfert3-46","2024"
"2:650",203855.723,186999.224,19.58,"schurfert3-47","2024"
"2:651",203855.915,187001.106,19.825,"schurfert3-48","2024"
"2:652",203856.739,187002.122,20.304,"schurfert3-49","2024"
"2:653",203853.203,187004.443,20.052,"schurfert3-45cor","2024"
"2:654",203856.581,187002.888,20.132,"schurfert3-50","2024"
"2:655",203854.395,187004.28,20.331,"schurfert3-45","2024"
"2:656",203859.496,186997.505,20.296,"schurfert3-51","2024"
"2:657",203860.211,186998.368,19.99,"schurfert3-52","2024"
"2:658",203860.807,186999.547,19.888,"schurfert3-53","2024"
"2:659",203861.133,187000.642,20.179,"schurfert3-54","2024"
"2:660",203861.544,187001.581,20.391,"schurfert3-55","2024"
"2:661",203862.659,186995.403,20.21,"schurfert3-56","2024"
"2:662",203863.525,186996.416,20,"schurfert3-57","2024"
"2:663",203864.225,186997.224,19.987,"schurfert3-58","2024"
"2:664",203864.977,186998.061,20.108,"schurfert3-59","2024"
"2:665",203865.716,186998.803,20.336,"schurfert3-60","2024"
"2:666",203865.001,186993.07,20.134,"schurfert3-61","2024"
"2:667",203865.487,186993.544,19.922,"schurfert3-62","2024"
"2:668",203866.607,186994.298,19.908,"schurfert3-63","2024"
"2:669",203867.181,186994.86,20.12,"schurfert3-64","2024"
"2:670",203867.761,186995.485,20.321,"schurfert3-65","2024"
"2:671",203867.572,186989.836,20.03,"schurfert3-66","2024"
"2:672",203868.432,186990.323,19.756,"schurfert3-67","2024"
"2:673",203869.25,186990.833,19.93,"schurfert3-68","2024"
"2:674",203869.895,186991.461,20.025,"schurfert3-69","2024"
"2:675",203870.357,186991.946,20.326,"schurfert3-70","2024"
"2:676",203869.193,186987.377,20.367,"schurfert3-71","2024"
"2:677",203869.897,186987.963,19.75,"schurfert3-72","2024"
"2:678",203870.839,186988.819,19.987,"schurfert3-73","2024"
"2:679",203871.462,186989.496,20.151,"schurfert3-74","2024"
"2:680",203872.323,186990.294,20.308,"schurfert3-75","2024"
"2:681",203906.297,187003.424,20.254,"schurfert4-1","2024"
"2:682",203905.639,187003.595,20.193,"schurfert4-2","2024"
"2:683",203904.425,187003.78,20.137,"schurfert4-3","2024"
"2:684",203903.364,187003.8,20.078,"schurfert4-4","2024"
"2:685",203902.324,187003.941,20.309,"schurfert4-5","2024"
"2:686",203907.09,187006.36,20.304,"schurfert4-6","2024"
"2:687",203906.28,187006.568,20.206,"schurfert4-7","2024"
"2:688",203905.024,187006.766,20.229,"schurfert4-8","2024"
"2:689",203904.136,187006.869,20.119,"schurfert4-9","2024"
"2:690",203902.932,187006.801,20.081,"schurfert4-10","2024"
"2:691",203907.525,187009.328,20.359,"schurfert4-11","2024"
"2:692",203906.63,187009.264,20.395,"schurfert4-12","2024"
"2:693",203905.126,187009.22,20.223,"schurfert4-13","2024"
"2:694",203904.148,187009.074,20.186,"schurfert4-14","2024"
"2:695",203902.985,187008.877,20.066,"schurfert4-15","2024"
"2:696",203906.76,187012.486,20.269,"schurfert4-16","2024"
"2:697",203905.795,187012.401,20.349,"schurfert4-17","2024"
"2:698",203904.319,187012.248,20.206,"schurfert4-18","2024"
"2:699",203903.285,187011.993,20.201,"schurfert4-19","2024"
"2:700",203902.131,187011.743,20.241,"schurfert4-20","2024"
"2:701",203906.309,187015.569,20.292,"schurfert4-21","2024"
"2:702",203905.169,187015.621,20.235,"schurfert4-22","2024"
"2:703",203903.817,187015.496,20.219,"schurfert4-23","2024"
"2:704",203902.806,187015.332,20.194,"schurfert4-24","2024"
"2:705",203901.722,187015.081,20.152,"schurfert4-25","2024"
"2:706",203906.026,187018.97,20.358,"schurfert4-26","2024"
"2:707",203905.143,187018.867,20.347,"schurfert4-27","2024"
"2:708",203903.709,187018.829,20.259,"schurfert4-28","2024"
"2:709",203902.681,187018.851,20.246,"schurfert4-29","2024"
"2:710",203901.322,187018.548,20.222,"schurfert4-30","2024"
"2:711",203905.958,187022.281,20.449,"schurfert4-31","2024"
"2:712",203905.1,187022.199,20.271,"schurfert4-32","2024"
"2:713",203903.535,187022.022,20.286,"schurfert4-33","2024"
"2:714",203902.414,187021.837,20.287,"schurfert4-34","2024"
"2:715",203901.237,187021.54,20.346,"schurfert4-35","2024"
"2:716",203905.909,187025.598,20.481,"schurfert4-36","2024"
"2:717",203905.13,187025.516,20.459,"schurfert4-37","2024"
"2:718",203903.477,187025.406,20.246,"schurfert4-38","2024"
"2:719",203902.175,187025.046,20.221,"schurfert4-39","2024"
"2:720",203901.222,187024.884,20.286,"schurfert4-40","2024"
"2:721",203905.065,187029.175,20.471,"schurfert4-41","2024"
"2:722",203904.042,187029.051,20.399,"schurfert4-42","2024"
"2:723",203902.754,187028.76,20.234,"schurfert4-43","2024"
"2:724",203901.858,187028.569,20.215,"schurfert4-44","2024"
"2:725",203900.81,187028.48,20.33,"schurfert4-45","2024"
"2:726",203904.737,187032.379,20.377,"schurfert4-46","2024"
"2:727",203903.809,187032.304,20.332,"schurfert4-47","2024"
"2:728",203902.121,187032.052,20.294,"schurfert4-48","2024"
"2:729",203901.185,187031.894,20.26,"schurfert4-49","2024"
"2:730",203900.102,187031.646,20.336,"schurfert4-50","2024"
"2:731",203904.054,187035.347,20.473,"schurfert4-51","2024"
"2:732",203903.184,187035.272,20.404,"schurfert4-52","2024"
"2:733",203901.76,187035.12,20.315,"schurfert4-53","2024"
"2:734",203900.347,187035.074,20.279,"schurfert4-54","2024"
"2:735",203898.996,187035.071,20.241,"schurfert4-55","2024"
"2:736",203903.496,187039.269,20.339,"schurfert4-56","2024"
"2:737",203902.493,187039.374,20.311,"schurfert4-57","2024"
"2:738",203901.368,187039.466,20.199,"schurfert4-58","2024"
"2:739",203900.296,187039.536,20.25,"schurfert4-59","2024"
"2:740",203899.311,187039.711,20.153,"schurfert4-60","2024"
"2:741",203904.148,187042.525,20.348,"schurfert4-61","2024"
"2:742",203903.294,187042.617,20.272,"schurfert4-62","2024"
"2:743",203902.224,187042.782,20.222,"schurfert4-63","2024"
"2:744",203901.208,187042.965,20.085,"schurfert4-64","2024"
"2:745",203900.296,187043.152,20.131,"schurfert4-65","2024"
"2:746",203904.481,187045.651,20.393,"schurfert4-66","2024"
"2:747",203903.699,187045.777,20.292,"schurfert4-67","2024"
"2:748",203902.379,187046.139,20.222,"schurfert4-68","2024"
"2:749",203901.269,187046.339,20.033,"schurfert4-69","2024"
"2:750",203900.109,187046.375,20.326,"schurfert4-70","2024"
"2:751",203904.918,187049.126,20.276,"schurfert4-71","2024"
"2:752",203904.154,187049.322,20.299,"schurfert4-72","2024"
"2:753",203903.093,187049.479,20.289,"schurfert4-73","2024"
"2:754",203901.625,187049.767,20.245,"schurfert4-74","2024"
"2:755",203900.614,187050.04,20.564,"schurfert4-75","2024"
"2:756",203934.273,187087.926,20.573,"schurfert5-1","2024"
"2:757",203933.586,187088.577,20.254,"schurfert5-2","2024"
"2:758",203932.752,187089.321,20.252,"schurfert5-3","2024"
"2:759",203932.135,187089.955,20.279,"schurfert5-4","2024"
"2:760",203931.453,187090.681,20.328,"schurfert5-5","2024"
"2:761",203936.103,187090.063,20.674,"schurfert5-6","2024"
"2:762",203935.532,187090.542,20.314,"schurfert5-7","2024"
"2:763",203934.451,187091.476,20.259,"schurfert5-8","2024"
"2:764",203933.604,187092.192,20.228,"schurfert5-9","2024"
"2:765",203932.717,187093.037,20.501,"schurfert5-10","2024"
"2:766",203937.675,187092.509,20.323,"schurfert5-11","2024"
"2:767",203937.026,187092.987,20.238,"schurfert5-12","2024"
"2:768",203935.857,187093.742,20.224,"schurfert5-13","2024"
"2:769",203934.895,187094.483,20.304,"schurfert5-14","2024"
"2:770",203934.042,187094.989,20.532,"schurfert5-15","2024"
"2:771",203939.516,187095.225,20.549,"schurfert5-16","2024"
"2:772",203938.905,187095.652,20.315,"schurfert5-17","2024"
"2:773",203937.916,187096.336,20.256,"schurfert5-18","2024"
"2:774",203937.075,187096.942,20.216,"schurfert5-19","2024"
"2:775",203935.955,187097.805,20.347,"schurfert5-20","2024"
"2:776",203940.793,187098.218,20.602,"schurfert5-21","2024"
"2:777",203940.155,187098.596,20.349,"schurfert5-22","2024"
"2:778",203939.025,187099.26,20.173,"schurfert5-23","2024"
"2:779",203938.203,187099.888,20.206,"schurfert5-24","2024"
"2:780",203937.336,187100.595,20.212,"schurfert5-25","2024"
"2:781",203942.852,187101.427,20.597,"schurfert5-26","2024"
"2:782",203942.176,187102.196,20.315,"schurfert5-27","2024"
"2:783",203941.436,187103.217,20.197,"schurfert5-28","2024"
"2:784",203940.816,187103.914,20.225,"schurfert5-29","2024"
"2:785",203940.168,187104.812,20.476,"schurfert5-30","2024"
"2:786",203945.793,187103.677,20.523,"schurfert5-31","2024"
"2:787",203945.141,187104.382,20.401,"schurfert5-32","2024"
"2:788",203944.491,187105.351,20.186,"schurfert5-33","2024"
"2:789",203944.098,187106.112,20.102,"schurfert5-34","2024"
"2:790",203943.362,187107.439,20.358,"schurfert5-35","2024"
"2:791",203949.032,187105.212,20.583,"schurfert5-36","2024"
"2:792",203948.683,187105.852,20.432,"schurfert5-37","2024"
"2:793",203948.191,187106.915,20.269,"schurfert5-38","2024"
"2:794",203947.651,187107.997,20.242,"schurfert5-39","2024"
"2:795",203947.297,187109.078,20.497,"schurfert5-40","2024"
"2:796",203952.046,187106.435,20.439,"schurfert5-41","2024"
"2:797",203951.589,187107.312,20.523,"schurfert5-42","2024"
"2:798",203951.304,187108.3,20.237,"schurfert5-43","2024"
"2:799",203950.832,187109.014,20.045,"schurfert5-44","2024"
"2:800",203950.31,187110.135,20.173,"schurfert5-45","2024"
"2:801",203956.42,187107.915,20.47,"schurfert5-46","2024"
"2:802",203956.304,187108.735,20.357,"schurfert5-47","2024"
"2:803",203956.416,187110.113,20.272,"schurfert5-48","2024"
"2:804",203955.958,187111.864,19.838,"schurfert5-49","2024"
"2:805",203955.359,187113.538,20.525,"schurfert5-50","2024"
"2:806",203959.698,187107.294,20.252,"schurfert5-51","2024"
"2:807",203960.096,187108.122,20.254,"schurfert5-52","2024"
"2:808",203960.467,187109.259,20.29,"schurfert5-53","2024"
"2:809",203960.957,187110.285,20.257,"schurfert5-54","2024"
"2:810",203961.23,187111.431,20.194,"schurfert5-55","2024"
"2:811",203963,187105.188,20.297,"schurfert5-56","2024"
"2:812",203963.56,187105.852,20.196,"schurfert5-57","2024"
"2:813",203964.344,187106.992,20.19,"schurfert5-58","2024"
"2:814",203965.182,187108.05,20.29,"schurfert5-59","2024"
"2:815",203965.784,187108.84,20.361,"schurfert5-60","2024"
"2:816",203965.597,187102.349,20.226,"schurfert5-61","2024"
"2:817",203966.39,187102.61,20.205,"schurfert5-62","2024"
"2:818",203967.363,187102.949,20.359,"schurfert5-63","2024"
"2:819",203968.367,187103.484,20.243,"schurfert5-64","2024"
"2:820",203969.426,187103.715,20.374,"schurfert5-65","2024"
"2:821",203966.374,187098.893,20.295,"schurfert5-66","2024"
"2:822",203967.182,187099.125,20.273,"schurfert5-67","2024"
"2:823",203968.237,187099.379,20.284,"schurfert5-68","2024"
"2:824",203969.103,187099.693,20.224,"schurfert5-69","2024"
"2:825",203970.154,187099.905,20.488,"schurfert5-70","2024"
"2:826",203967.24,187095.762,20.408,"schurfert5-71","2024"
"2:827",203968.12,187096.024,20.174,"schurfert5-72","2024"
"2:828",203969.325,187096.269,20.237,"schurfert5-73","2024"
"2:829",203969.986,187096.538,20.217,"schurfert5-74","2024"
"2:830",203970.82,187097.005,20.386,"schurfert5-75","2024"
"2:831",204020.449,187056.999,20.404,"schurfert6-1","2024"
"2:832",204021.103,187057.903,20.218,"schurfert6-2","2024"
"2:833",204021.527,187059.043,20.1,"schurfert6-3","2024"
"2:834",204022.066,187060.293,20.15,"schurfert6-4","2024"
"2:835",204022.277,187060.849,20.272,"schurfert6-5","2024"
"2:836",204023.569,187055.462,20.397,"schurfert6-6","2024"
"2:837",204023.966,187056.123,20.317,"schurfert6-7","2024"
"2:838",204024.638,187057.261,20.158,"schurfert6-8","2024"
"2:839",204025.022,187058.061,20.133,"schurfert6-9","2024"
"2:840",204025.346,187058.714,20.149,"schurfert6-10","2024"
"2:841",204026.175,187053.383,20.52,"schurfert6-11","2024"
"2:842",204026.661,187054.094,20.386,"schurfert6-12","2024"
"2:843",204027.696,187055.481,20.156,"schurfert6-13","2024"
"2:844",204028.12,187056.418,20.154,"schurfert6-14","2024"
"2:845",204028.511,187057.127,20.16,"schurfert6-15","2024"
"2:846",204029.377,187051.884,20.384,"schurfert6-16","2024"
"2:847",204029.859,187052.591,20.344,"schurfert6-17","2024"
"2:848",204030.816,187053.803,20.197,"schurfert6-18","2024"
"2:849",204031.226,187054.643,20.201,"schurfert6-19","2024"
"2:850",204031.696,187055.331,20.304,"schurfert6-20","2024"
"2:851",204032.287,187049.92,20.516,"schurfert6-21","2024"
"2:852",204032.838,187050.627,20.286,"schurfert6-22","2024"
"2:853",204033.648,187051.829,20.148,"schurfert6-23","2024"
"2:854",204034.092,187052.584,20.091,"schurfert6-24","2024"
"2:855",204034.727,187053.374,20.353,"schurfert6-25","2024"
"2:856",204035.208,187048.511,20.371,"schurfert6-26","2024"
"2:857",204035.704,187049.101,20.237,"schurfert6-27","2024"
"2:858",204036.317,187049.929,20.215,"schurfert6-28","2024"
"2:859",204036.713,187050.664,20.206,"schurfert6-29","2024"
"2:860",204037.07,187051.488,20.304,"schurfert6-30","2024"
"2:861",204037.875,187046.769,20.371,"schurfert6-31","2024"
"2:862",204038.216,187047.174,20.232,"schurfert6-32","2024"
"2:863",204039.01,187048.188,20.143,"schurfert6-33","2024"
"2:864",204039.549,187048.957,20.165,"schurfert6-34","2024"
"2:865",204040.048,187049.77,20.405,"schurfert6-35","2024"
"2:866",204040.599,187044.81,20.338,"schurfert6-36","2024"
"2:867",204041.206,187045.456,20.179,"schurfert6-37","2024"
"2:868",204041.894,187046.347,20.13,"schurfert6-38","2024"
"2:869",204042.369,187047.042,20.224,"schurfert6-39","2024"
"2:870",204042.87,187047.757,20.396,"schurfert6-40","2024"
"2:871",204043.05,187042.373,20.522,"schurfert6-41","2024"
"2:872",204043.771,187043.164,20.05,"schurfert6-42","2024"
"2:873",204044.602,187044.23,20.048,"schurfert6-43","2024"
"2:874",204045.022,187044.969,20.221,"schurfert6-44","2024"
"2:875",204045.402,187045.71,20.469,"schurfert6-45","2024"
"2:876",204045.711,187040.657,20.526,"schurfert6-46","2024"
"2:877",204046.192,187041.203,20.247,"schurfert6-47","2024"
"2:878",204046.96,187042.134,20.026,"schurfert6-48","2024"
"2:879",204047.443,187042.904,20.159,"schurfert6-49","2024"
"2:880",204047.898,187043.509,20.357,"schurfert6-50","2024"
"2:881",204048.558,187039.03,20.127,"schurfert6-51","2024"
"2:882",204048.948,187039.47,20.129,"schurfert6-52","2024"
"2:883",204049.76,187040.517,20.083,"schurfert6-53","2024"
"2:884",204050.266,187041.492,20.232,"schurfert6-54","2024"
"2:885",204050.732,187042.388,20.443,"schurfert6-55","2024"
"2:886",204051.324,187037.348,20.428,"schurfert6-56","2024"
"2:887",204051.666,187037.96,20.123,"schurfert6-57","2024"
"2:888",204052.217,187039.146,20.016,"schurfert6-58","2024"
"2:889",204052.619,187040.153,20.157,"schurfert6-59","2024"
"2:890",204053.114,187041.138,20.493,"schurfert6-60","2024"
"2:891",204054.338,187035.991,20.356,"schurfert6-61","2024"
"2:892",204054.784,187036.97,20.01,"schurfert6-62","2024"
"2:893",204055.274,187037.91,20.061,"schurfert6-63","2024"
"2:894",204055.555,187038.907,20.213,"schurfert6-64","2024"
"2:895",204055.886,187039.938,20.216,"schurfert6-65","2024"
"2:896",204057.733,187034.882,20.371,"schurfert6-66","2024"
"2:897",204058.066,187035.626,20.194,"schurfert6-67","2024"
"2:898",204058.337,187036.962,20.279,"schurfert6-68","2024"
"2:899",204058.487,187038.167,20.322,"schurfert6-69","2024"
"2:900",204058.573,187039.407,20.298,"schurfert6-70","2024"
"2:901",204060.304,187034.409,20.461,"schurfert6-71","2024"
"2:902",204060.403,187035.591,20.374,"schurfert6-72","2024"
"2:903",204060.259,187036.917,20.366,"schurfert6-73","2024"
"2:904",204060.089,187038.175,20.352,"schurfert6-74","2024"
"2:905",204060.121,187039.355,20.352,"schurfert6-75","2024"
"2:906",206662.655,189530.788,22.205,"laren1-1","2024"
"2:907",206661.894,189530.776,21.981,"laren1-2","2024"
"2:908",206661.317,189530.868,21.97,"laren1-3","2024"
"2:909",206660.639,189530.874,22.056,"laren1-4","2024"
"2:910",206659.731,189530.849,22.364,"laren1-5","2024"
"2:911",206663.604,189535.374,22.596,"laren1-6","2024"
"2:912",206662.676,189535.414,22.179,"laren1-7","2024"
"2:913",206661.809,189535.238,22.332,"laren1-8","2024"
"2:914",206660.603,189534.538,22.584,"laren1-9","2024"
"2:915",206660.12,189534.213,22.923,"laren1-10","2024"
"2:916",206660.372,189535.192,22.03,"laren1-15","2024"
"2:917",206661.263,189535.461,21.665,"laren1-14","2024"
"2:918",206662.088,189536.001,21.929,"laren1-13","2024"
"2:919",206662.648,189536.525,22.435,"laren1-12","2024"
"2:920",206662.883,189536.554,22.987,"laren1-11","2024"
"2:921",206661.811,189539.478,22.668,"laren1-16","2024"
"2:922",206661.109,189538.985,22.373,"laren1-17","2024"
"2:923",206660.085,189538.082,22.313,"laren1-18","2024"
"2:924",206659.563,189537.416,22.385,"laren1-19","2024"
"2:925",206658.958,189536.653,22.504,"laren1-20","2024"
"2:926",206659.192,189541.362,22.703,"laren1-21","2024"
"2:927",206658.709,189540.458,22.482,"laren1-22","2024"
"2:928",206658.273,189539.407,22.388,"laren1-23","2024"
"2:929",206657.976,189538.277,22.223,"laren1-24","2024"
"2:930",206657.463,189537.334,22.443,"laren1-25","2024"
"2:931",206656.396,189541.526,22.643,"laren1-26","2024"
"2:932",206656.286,189540.55,22.234,"laren1-27","2024"
"2:933",206656.074,189539.642,22.408,"laren1-28","2024"
"2:934",206656.025,189538.83,22.327,"laren1-29","2024"
"2:935",206655.863,189537.891,22.414,"laren1-30","2024"
"2:936",206653.733,189541.368,22.616,"laren1-31","2024"
"2:937",206653.789,189540.645,22.639,"laren1-32","2024"
"2:938",206653.732,189539.596,22.723,"laren1-33","2024"
"2:939",206653.957,189538.664,22.499,"laren1-34","2024"
"2:940",206653.961,189537.835,22.607,"laren1-35","2024"
"2:941",206651.144,189540.865,22.847,"laren1-36","2024"
"2:942",206651.422,189540.1,22.277,"laren1-37","2024"
"2:943",206651.778,189539.083,22.715,"laren1-38","2024"
"2:944",206652.094,189538.229,22.515,"laren1-39","2024"
"2:945",206652.401,189537.427,22.558,"laren1-40","2024"
"2:946",206648.254,189539.923,22.716,"laren1-41","2024"
"2:947",206648.496,189539.259,22.553,"laren1-42","2024"
"2:948",206648.95,189538.225,22.719,"laren1-43","2024"
"2:949",206649.208,189537.293,22.763,"laren1-44","2024"
"2:950",206649.507,189536.429,22.82,"laren1-45","2024"
"2:951",206645.746,189539.776,22.827,"laren1-46","2024"
"2:952",206646.169,189538.873,22.421,"laren1-47","2024"
"2:953",206646.695,189537.487,22.384,"laren1-48","2024"
"2:954",206647.016,189536.751,22.543,"laren1-49","2024"
"2:955",206647.286,189535.95,22.892,"laren1-50","2024"
"2:956",206643.681,189537.794,22.712,"laren1-51","2024"
"2:957",206644.204,189536.844,22.429,"laren1-52","2024"
"2:958",206644.489,189536.233,22.305,"laren1-53","2024"
"2:959",206644.777,189535.683,22.464,"laren1-54","2024"
"2:960",206645.011,189535.138,22.886,"laren1-55","2024"
"2:961",206641.128,189536.292,22.59,"laren1-56","2024"
"2:962",206641.434,189535.669,22.374,"laren1-57","2024"
